date,stock_id,pre_close,ref_price,value,kind,open_base,source
2018-07-16,1580,143,138.16,4.84,除權,,finmind
2018-07-16,1787,25,23.5,1.5,除息,,finmind
2018-07-16,3218,29.05,27.85,1.2,除息,,finmind
2018-07-16,3490,24.35,23.85,0.5,除息,,finmind
2018-07-16,3624,66.4,65.9,0.5,除息,,finmind
2018-07-16,4432,28.45,27.52,0.93,除息,,finmind
2018-07-16,4735,41.6,39.33,2.27,除息,,finmind
2018-07-16,4804,21.35,20.85,0.5,除息,,finmind
2018-07-16,5102,16.8,15.8,1.0,除息,,finmind
2018-07-16,5251,18.55,17.95,0.6,除息,,finmind
2018-07-16,5255,89.5,87.04,2.46,除息,,finmind
2018-07-16,8349,103.5,98.01,5.49,除息,,finmind
