date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-07-03,1294,79.5,63.75,15.749999,除權息,,exDailyQ
2026-07-03,3265,188.5,184.4,4.100000,除息,,exDailyQ
2026-07-03,3479,146.5,141.88,4.623053,除息,,exDailyQ
2026-07-03,5209,172,159.05,12.945792,除息,,exDailyQ
2026-07-03,5315,23,21.4,1.600000,除息,,exDailyQ
2026-07-03,5864,46.15,41.13,5.023874,除權息,,exDailyQ
2026-07-03,6803,291,275.22,15.784633,除息,,exDailyQ
2026-07-03,7839,47.3,45.26,2.035292,除息,,exDailyQ
2026-07-03,8255,195,191.5,3.495125,除息,,exDailyQ
2026-07-03,8921,18.25,17.98,0.265900,除息,,exDailyQ
