date,stock_id,pre_close,ref_price,value,kind,open_base,source
2012-07-13,1595,68.3,60.76,7.54,除權息,,exDailyQ
2012-07-13,3363,26.2,25,1.20,除息,,exDailyQ
2012-07-13,3466,20.25,18.75,1.50,除息,,exDailyQ
2012-07-13,5328,7.31,7.05,0.26,除息,,exDailyQ
2012-07-13,6180,28.2,27.4,0.80,除息,,exDailyQ
2012-07-13,6194,22.35,20.31,2.04,除息,,exDailyQ
2012-07-13,8042,33.15,30.65,2.50,除息,,exDailyQ
2012-07-13,8071,25.5,24,1.50,除息,,exDailyQ
2012-07-13,8905,17,16.4,0.60,除息,,exDailyQ
2012-07-13,8931,14.2,13.6,0.60,除息,,exDailyQ
