date,stock_id,pre_close,ref_price,value,kind,open_base,source
2017-07-24,1815,14.95,14.45,0.50,除息,,exDailyQ
2017-07-24,2235,122,118,4.00,除息,,exDailyQ
2017-07-24,3707,14.6,14,0.60,除權,,exDailyQ
2017-07-24,4205,73.6,64.95,8.65,除權息,,exDailyQ
2017-07-24,4556,29.8,29.44,0.36,除息,,exDailyQ
2017-07-24,5306,140,136.75,3.25,除息,,exDailyQ
2017-07-24,5483,51,49.5,1.50,除息,,exDailyQ
2017-07-24,6024,39.15,36.94,2.21,除息,,exDailyQ
2017-07-24,8054,19.2,18.4,0.80,除息,,exDailyQ
2017-07-24,8182,15.35,14.7,0.65,除息,,exDailyQ
2017-07-24,8462,120,102.88,17.12,除權息,,exDailyQ
