date,stock_id,pre_close,ref_price,value,kind,open_base,source
2020-07-16,00719B,31.85,31.83,0.020000,除息,,exDailyQ
2020-07-16,00720B,47.91,47.48,0.430000,除息,,exDailyQ
2020-07-16,00722B,52.15,51.7,0.451000,除息,,exDailyQ
2020-07-16,00723B,48.62,48.26,0.357000,除息,,exDailyQ
2020-07-16,00724B,46.57,46.15,0.421000,除息,,exDailyQ
2020-07-16,00772B,50.05,49.94,0.109000,除息,,exDailyQ
2020-07-16,00773B,50.15,50.04,0.113000,除息,,exDailyQ
2020-07-16,00788B,46.62,46.28,0.340000,除息,,exDailyQ
2020-07-16,00848B,39.95,39.61,0.336000,除息,,exDailyQ
2020-07-16,00849B,38.87,38.7,0.173000,除息,,exDailyQ
2020-07-16,00870B,41.64,41.44,0.205000,除息,,exDailyQ
2020-07-16,1591,22.2,21.7,0.500000,除息,,exDailyQ
2020-07-16,2937,32,30.45,1.550000,除息,,exDailyQ
2020-07-16,3227,218,212.87,5.126632,除息,,exDailyQ
2020-07-16,3491,85.2,81.2,3.995991,除息,,exDailyQ
2020-07-16,3611,191.5,181.5,10.000000,除息,,exDailyQ
2020-07-16,3709,20.95,19.95,1.000000,除息,,exDailyQ
2020-07-16,4139,54.7,52.7,1.997830,除權息,,exDailyQ
2020-07-16,4205,90.7,87.7,3.000000,除息,,exDailyQ
2020-07-16,4506,59,56.3,2.700000,除息,,exDailyQ
2020-07-16,4561,26.05,25.8,0.250000,除息,,exDailyQ
2020-07-16,4580,113,108,5.000000,除息,,exDailyQ
2020-07-16,4745,43.1,39.9,3.195238,除權息,,exDailyQ
2020-07-16,5220,41,39.6,1.400000,除息,,exDailyQ
2020-07-16,5371,34.75,32.75,2.000000,除息,,exDailyQ
2020-07-16,5425,40.3,38.8,1.500000,除息,,exDailyQ
2020-07-16,5438,12,11.56,0.440000,除息,,exDailyQ
2020-07-16,5439,49,46.7,2.300000,除息,,exDailyQ
2020-07-16,5465,18.55,17.55,1.000000,除息,,exDailyQ
2020-07-16,5512,10.1,9.5,0.600000,除息,,exDailyQ
2020-07-16,5514,20.4,18.55,1.854545,除權,,exDailyQ
2020-07-16,6121,369.5,355,14.500000,除息,,exDailyQ
2020-07-16,6188,35.35,33.35,2.000000,除息,,exDailyQ
2020-07-16,6217,35.7,34.67,1.028482,除息,,exDailyQ
2020-07-16,6218,20.95,19.55,1.400000,除息,,exDailyQ
2020-07-16,6432,30.5,29.2,1.300000,除息,,exDailyQ
2020-07-16,6469,91.8,90.82,0.982631,除息,,exDailyQ
2020-07-16,6488,426,401,25.000000,除息,,exDailyQ
2020-07-16,6548,31.7,30.8,0.900000,除息,,exDailyQ
2020-07-16,6662,42.5,40.6,1.900000,除息,,exDailyQ
2020-07-16,8032,22.6,21.47,1.130000,除息,,exDailyQ
2020-07-16,8066,67.5,61.4,6.103231,除息,,exDailyQ
2020-07-16,8921,13.6,13,0.600000,除息,,exDailyQ
2020-07-16,8942,55.7,51.7,4.000000,除息,,exDailyQ
