date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-07-16,00694B,42.45,42.13,0.317000,除息,,exDailyQ
2026-07-16,00695B,35.61,35.27,0.339000,除息,,exDailyQ
2026-07-16,00696B,29.12,28.82,0.297000,除息,,exDailyQ
2026-07-16,00722B,35.65,35.13,0.520000,除息,,exDailyQ
2026-07-16,00723B,30.47,30.03,0.440000,除息,,exDailyQ
2026-07-16,00724B,33.87,33.39,0.483000,除息,,exDailyQ
2026-07-16,00725B,35.19,34.7,0.490000,除息,,exDailyQ
2026-07-16,00727B,40.26,39.41,0.850000,除息,,exDailyQ
2026-07-16,00740B,38.5,38.33,0.175000,除息,,exDailyQ
2026-07-16,00741B,37.79,37.59,0.199000,除息,,exDailyQ
2026-07-16,00746B,35.62,35.19,0.433000,除息,,exDailyQ
2026-07-16,00749B,32.02,31.59,0.430000,除息,,exDailyQ
2026-07-16,00750B,32.9,32.49,0.410000,除息,,exDailyQ
2026-07-16,00772B,33.51,33.37,0.140000,除息,,exDailyQ
2026-07-16,00773B,35.78,35.64,0.145000,除息,,exDailyQ
2026-07-16,00777B,32.34,32.2,0.140000,除息,,exDailyQ
2026-07-16,00778B,34.15,34.01,0.140000,除息,,exDailyQ
2026-07-16,00782B,30.69,30.19,0.500000,除息,,exDailyQ
2026-07-16,00785B,35.1,34.65,0.453000,除息,,exDailyQ
2026-07-16,00840B,29.78,29.66,0.123000,除息,,exDailyQ
2026-07-16,00848B,34.5,34.13,0.370000,除息,,exDailyQ
2026-07-16,00849B,37.99,37.66,0.330000,除息,,exDailyQ
2026-07-16,00884B,29.84,29.48,0.360000,除息,,exDailyQ
2026-07-16,00890B,32.18,32.04,0.145000,除息,,exDailyQ
2026-07-16,00928,35.61,32.86,2.750000,除息,,exDailyQ
2026-07-16,00933B,16,15.93,0.073000,除息,,exDailyQ
2026-07-16,00937B,14.8,14.73,0.072000,除息,,exDailyQ
2026-07-16,00948B,9.43,9.39,0.042000,除息,,exDailyQ
2026-07-16,00957B,13.4,13.34,0.060000,除息,,exDailyQ
2026-07-16,00980D,20.51,20.4,0.114000,除息,,exDailyQ
2026-07-16,009814,11.32,11.28,0.042000,除息,,exDailyQ
2026-07-16,00981D,10.52,10.45,0.070000,除息,,exDailyQ
2026-07-16,00982B,9.79,9.75,0.045000,除息,,exDailyQ
2026-07-16,00988B,20.09,19.93,0.157000,除息,,exDailyQ
2026-07-16,1777,75.3,71.3,4.000000,除息,,exDailyQ
2026-07-16,1785,121,119,2.000099,除息,,exDailyQ
2026-07-16,2755,137.5,107.54,29.955703,除權息,,exDailyQ
2026-07-16,3551,225,220.2,4.800000,除息,,exDailyQ
2026-07-16,3615,44.25,43.55,0.700000,除息,,exDailyQ
2026-07-16,3628,73.2,69.95,3.250000,除息,,exDailyQ
2026-07-16,3687,76.5,74.5,2.002839,除息,,exDailyQ
2026-07-16,4161,23.1,22.4,0.700000,除息,,exDailyQ
2026-07-16,4413,14.9,14.6,0.300000,除息,,exDailyQ
2026-07-16,4568,40.35,38.37,1.980271,除息,,exDailyQ
2026-07-16,5206,22.6,20.57,2.028571,除權息,,exDailyQ
2026-07-16,5904,677,651.5,25.500000,除息,,exDailyQ
2026-07-16,6150,62.3,61.7,0.600000,除息,,exDailyQ
2026-07-16,6161,55,52.8,2.200000,除息,,exDailyQ
2026-07-16,6190,78.1,76.17,1.933038,除息,,exDailyQ
2026-07-16,6229,26.35,25.75,0.600000,除息,,exDailyQ
2026-07-16,6488,1480,1474.3,5.700000,除息,,exDailyQ
2026-07-16,6508,26,25.5,0.500000,除息,,exDailyQ
2026-07-16,6703,117,106.36,10.636365,除權,,exDailyQ
2026-07-16,6727,417.5,413,4.500000,除息,,exDailyQ
