date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-07-09,1256,199.5,192.9,6.6,息,,finmind
2026-07-09,3162,83.6,82.73,0.865103,除息,,exDailyQ
2026-07-09,3171,69.9,65.26,4.640344,除息,,exDailyQ
2026-07-09,3284,29,28.5,0.500000,除息,,exDailyQ
2026-07-09,3430,129.5,127.9,1.600000,除息,,exDailyQ
2026-07-09,3438,70.5,69,1.500000,除息,,exDailyQ
2026-07-09,4433,21.2,20.2,1.000000,除息,,exDailyQ
2026-07-09,4556,92.7,92.1,0.600000,除息,,exDailyQ
2026-07-09,4720,23.85,23.45,0.4,息,,finmind
2026-07-09,5284,343,334.81,8.182653,權息,,finmind
2026-07-09,5452,32.15,31.9,0.250000,除息,,exDailyQ
2026-07-09,5511,79.7,63.48,16.223647,除權息,,exDailyQ
2026-07-09,6173,273,271.2,1.800000,除息,,exDailyQ
2026-07-09,6220,34.7,34,0.700000,除息,,exDailyQ
2026-07-09,6223,6460,6438,22.000000,除息,,exDailyQ
2026-07-09,6284,100,98.11,1.889600,除息,,exDailyQ
2026-07-09,6446,1530,1377.93,152.067612,權息,,finmind
2026-07-09,6510,2840,2824.77,15.234897,除息,,exDailyQ
2026-07-09,6692,25.8,25.6,0.203027,除息,,exDailyQ
2026-07-09,6899,58.2,55.4,2.800000,除息,,exDailyQ
2026-07-09,7556,282,264.9,17.101220,除權息,,exDailyQ
2026-07-09,8147,154,151,2.997503,除息,,exDailyQ
2026-07-09,8183,33.8,33,0.800000,除息,,exDailyQ
