date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-08-10,1593,76.4,69.66,6.737346,除權息,,exDailyQ
2023-08-10,2230,96,85.02,10.984605,除權息,,exDailyQ
2023-08-10,2641,16.25,16.11,0.138873,除權,,exDailyQ
2023-08-10,3552,135,131.5,3.500000,除息,,exDailyQ
2023-08-10,5450,18.8,18.15,0.650000,除息,,exDailyQ
2023-08-10,6143,75.9,72.9,3.000000,除息,,exDailyQ
2023-08-10,6156,22.05,21.25,0.800000,除息,,exDailyQ
2023-08-10,6179,30.5,30.05,0.446322,除權息,,exDailyQ
2023-08-10,6210,33.6,31.6,2.000000,除息,,exDailyQ
2023-08-10,6457,48.35,47.35,1.000000,除息,,exDailyQ
2023-08-10,6472,939,722.92,216.082557,除權,,exDailyQ
2023-08-10,8928,36.5,33.9,2.600000,除息,,exDailyQ
