date,stock_id,pre_close,ref_price,value,kind,open_base,source
2015-08-25,1580,99,97.06,1.94,除權,,exDailyQ
2015-08-25,2067,16,14.68,1.32,除權息,,exDailyQ
2015-08-25,3293,61.2,58.4,2.80,除息,,exDailyQ
2015-08-25,3498,47.8,45.6,2.20,除息,,exDailyQ
2015-08-25,3553,12.6,11.37,1.23,除息,,exDailyQ
2015-08-25,3628,48.3,44.3,4.00,除息,,exDailyQ
2015-08-25,3646,10.35,9.35,1.00,除息,,exDailyQ
2015-08-25,4716,8.8,8.34,0.46,除權息,,exDailyQ
2015-08-25,4911,61.6,60.77,0.83,除權息,,exDailyQ
2015-08-25,4966,178,173.02,4.98,除息,,exDailyQ
2015-08-25,5201,11.7,10.6,1.10,除息,,exDailyQ
2015-08-25,5356,40.7,35.2,5.50,除息,,exDailyQ
2015-08-25,8043,12.3,11.3,1.00,除息,,exDailyQ
2015-08-25,8044,301.5,283.3,18.20,除權息,,exDailyQ
