date,stock_id,pre_close,ref_price,value,kind,open_base,source
2010-07-12,3402,34.1,30.76,3.34,除權,,exDailyQ
2010-07-12,3438,81.1,79.1,2.00,除息,,exDailyQ
2010-07-12,3522,28.55,28.25,0.30,除息,,exDailyQ
2010-07-12,3531,31.9,30.25,1.65,除息,,exDailyQ
2010-07-12,5403,27.4,25.63,1.77,除息,,exDailyQ
2010-07-12,5438,28.9,27.3,1.60,除息,,exDailyQ
2010-07-12,5483,77,71.03,5.97,除權息,,exDailyQ
2010-07-12,6105,36,34,2.00,除息,,exDailyQ
2010-07-12,6188,46.9,43.7,3.20,除息,,exDailyQ
2010-07-12,6270,27.7,25.71,1.99,除息,,exDailyQ
2010-07-12,8032,26.15,25.15,1.00,除息,,exDailyQ
2010-07-12,9949,34.95,34.08,0.87,除息,,exDailyQ
