date,stock_id,pre_close,ref_price,value,kind,open_base,source
2011-07-12,1777,49.9,47.6,2.30,除息,,exDailyQ
2011-07-12,3624,47,45.5,1.50,除息,,exDailyQ
2011-07-12,3629,27.35,26.86,0.49,除息,,exDailyQ
2011-07-12,5398,15.3,15.1,0.20,除息,,exDailyQ
2011-07-12,5438,20.4,18.8,1.60,除息,,exDailyQ
2011-07-12,6151,40.75,38.75,2.00,除息,,exDailyQ
2011-07-12,8913,22.2,18.82,3.38,除權息,,exDailyQ
2011-07-12,8921,14.35,13.45,0.90,除息,,exDailyQ
2011-07-12,9950,19.9,18.63,1.27,除息,,exDailyQ
2011-07-12,9962,20.1,17.13,2.97,除權息,,exDailyQ
