date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-07-24,3268,22.95,22.25,0.7,除息,,finmind
2023-07-24,3272,44.95,38.62,6.333928,除權息,,finmind
2023-07-24,3323,33.35,31.85,1.5,除息,,finmind
2023-07-24,3444,87.7,83.9,3.8,除息,,finmind
2023-07-24,3526,166,156.6,9.4,除息,,finmind
2023-07-24,3551,71.8,68.6,3.2,除息,,finmind
2023-07-24,4129,75.6,73.32,2.275293,除息,,finmind
2023-07-24,6203,98.5,93.57,4.93299,除息,,finmind
2023-07-24,6290,63.1,60.99,2.11,除息,,finmind
2023-07-24,6664,135,128.17,6.827812,除息,,finmind
2023-07-24,6716,103.5,90,13.5,除權息,,finmind
2023-07-24,6823,82.8,76.48,6.32381,除權息,,finmind
2023-07-24,8069,215,210.5,4.5,除息,,finmind
