date,stock_id,pre_close,ref_price,value,kind,open_base,source
2020-06-30,3211,80.2,75.2,5.0,除息,,finmind
2020-06-30,3529,525,518,7.0,除息,,finmind
2020-06-30,4741,27.4,25.9,1.5,除息,,finmind
2020-06-30,5490,27.15,25.65,1.5,除息,,finmind
2020-06-30,5601,25.3,25.09,0.21,除息,,finmind
2020-06-30,6242,39.65,37.65,2.0,除息,,finmind
2020-06-30,6457,65.1,63.28,1.815454,除息,,finmind
2020-06-30,6570,41.6,36.22,5.383784,除權息,,finmind
2020-06-30,6577,79.4,74.4,5.0,除息,,finmind
2020-06-30,8086,90.6,88.9,1.7,除息,,finmind
2020-06-30,8284,64.7,61.7,3.0,除息,,finmind
2020-06-30,8358,42.9,40.9,2.0,除息,,finmind
2020-06-30,8938,33.25,30.95,2.3,除息,,finmind
