date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-07-03,3118,28,27,1.00,除息,,exDailyQ
2019-07-03,3188,21.2,20.7,0.50,除息,,exDailyQ
2019-07-03,3211,51.5,48,3.50,除息,,exDailyQ
2019-07-03,4183,17.8,17.1,0.70,除息,,exDailyQ
2019-07-03,5230,25.65,24.43,1.22,除息,,exDailyQ
2019-07-03,5601,26.15,25.85,0.30,除息,,exDailyQ
2019-07-03,6151,19.6,18.3,1.30,除息,,exDailyQ
2019-07-03,6294,111.5,103.5,8.00,除息,,exDailyQ
2019-07-03,6418,21.7,20.6,1.10,除息,,exDailyQ
2019-07-03,6532,30.3,28,2.30,除息,,exDailyQ
2019-07-03,6577,68.6,64.1,4.50,除息,,exDailyQ
2019-07-03,6594,20.4,19.65,0.75,除息,,exDailyQ
2019-07-03,6667,38.8,36,2.80,除息,,exDailyQ
2019-07-03,8054,15.95,14.95,1.00,除息,,exDailyQ
2019-07-03,8420,28.25,27.45,0.80,除息,,exDailyQ
