date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-06-26,2941,56.8,53.6,3.200000,除息,,exDailyQ
2025-06-26,2949,84.5,83.5,1.000000,除息,,exDailyQ
2025-06-26,3529,2430,2408,21.997120,除息,,exDailyQ
2025-06-26,4747,63.4,61.65,1.750000,除息,,exDailyQ
2025-06-26,5016,26.7,25.5,1.200000,除息,,exDailyQ
2025-06-26,5209,125.5,114.17,11.330320,除息,,exDailyQ
2025-06-26,5312,150.5,143,7.500000,除息,,exDailyQ
2025-06-26,6134,19.8,19.6,0.200000,除息,,exDailyQ
2025-06-26,6195,29.6,28.1,1.500000,除息,,exDailyQ
2025-06-26,7709,42.7,40.4,2.300000,除息,,exDailyQ
2025-06-26,7728,278.5,271.47,7.031704,除息,,exDailyQ
2025-06-26,8155,124,120.2,3.800000,除息,,exDailyQ
2025-06-26,8279,133.5,128.5,5.000000,除息,,exDailyQ
2025-06-26,8415,34.1,32.6,1.500000,除息,,exDailyQ
