date,stock_id,pre_close,ref_price,value,kind,open_base,source
2008-07-31,1565,149.5,142,7.50,除息,,exDailyQ
2008-07-31,3188,18.2,16.28,1.92,除權息,,exDailyQ
2008-07-31,3221,29.4,26.01,3.39,除權息,,exDailyQ
2008-07-31,3226,12.05,11.02,1.03,除權息,,exDailyQ
2008-07-31,3310,17,15.76,1.24,除息,,exDailyQ
2008-07-31,3373,23.7,20.05,3.65,除權,,exDailyQ
2008-07-31,3388,128,104.17,23.83,除權息,,exDailyQ
2008-07-31,5474,32.6,30.1,2.50,除息,,exDailyQ
2008-07-31,6105,41.25,35.79,5.46,除權息,,exDailyQ
2008-07-31,6124,23,20.67,2.33,除權,,exDailyQ
2008-07-31,6185,15.55,13.94,1.61,除權息,,exDailyQ
2008-07-31,6210,28.5,28.05,0.45,除息,,exDailyQ
2008-07-31,6245,22.35,19.06,3.29,除權息,,exDailyQ
2008-07-31,8390,80.8,61.61,19.19,除權息,,exDailyQ
2008-07-31,8937,10.45,10.3,0.15,除息,,exDailyQ
