date,stock_id,pre_close,ref_price,value,kind,open_base,source
2015-07-24,1258,41.65,40.35,1.3,除息,,finmind
2015-07-24,2641,10,9.8,0.2,除息,,finmind
2015-07-24,3078,17.5,15.9,1.6,除息,,finmind
2015-07-24,3580,8.17,8.15,0.02,除權,,finmind
2015-07-24,3624,19.85,18.85,1.0,除息,,finmind
2015-07-24,4542,35.4,29.45,5.95,除權息,,finmind
2015-07-24,5355,7.28,6.93,0.35,除息,,finmind
2015-07-24,5443,12.7,11.9,0.8,除息,,finmind
2015-07-24,5904,309,298.61,10.39,除權息,,finmind
2015-07-24,5905,11,10.5,0.5,除息,,finmind
2015-07-24,8431,75,73.68,1.32,除息,,finmind
