date,stock_id,pre_close,ref_price,value,kind,open_base,source
2022-07-05,3491,138,134,4.000000,除息,,exDailyQ
2022-07-05,4102,16.7,16.6,0.100000,除息,,exDailyQ
2022-07-05,6219,12.15,11.9,0.250000,除息,,exDailyQ
2022-07-05,6237,47,46,0.999871,除息,,exDailyQ
2022-07-05,6516,80,71.93,8.072727,除權息,,exDailyQ
2022-07-05,6568,125,119.98,5.015354,除息,,exDailyQ
2022-07-05,6667,61.4,58.46,2.940000,除息,,exDailyQ
2022-07-05,8048,32.7,30.5,2.200000,除息,,exDailyQ
2022-07-05,8083,176.5,166.3,10.200000,除息,,exDailyQ
2022-07-05,8088,18.15,17.15,1.000000,除息,,exDailyQ
