date,stock_id,pre_close,ref_price,value,kind,open_base,source
2022-08-04,1795,133.5,131.56,1.931215,息,,finmind
2022-08-04,2643,75.5,70.5,5.0,除息,,finmind
2022-08-04,3306,24.95,24.15,0.8,除息,,finmind
2022-08-04,3332,47.5,46.5,1.0,除息,,finmind
2022-08-04,3489,10.3,9.8,0.5,除息,,finmind
2022-08-04,4736,196.5,181.56,14.944795,除息,,finmind
2022-08-04,5410,25.5,23.65,1.845477,除息,,finmind
2022-08-04,5450,17.6,17,0.6,除息,,finmind
2022-08-04,5457,51.1,48.6,2.500264,除息,,finmind
2022-08-04,6158,28.85,27.85,1.0,除息,,finmind
2022-08-04,6284,47.05,45.85,1.2,除息,,finmind
2022-08-04,6457,84.8,73.91,10.89,除息,,finmind
2022-08-04,6538,70,67.5,2.5,除息,,finmind
2022-08-04,8437,114,110,4.0,除息,,finmind
2022-08-04,8928,43.75,41.25,2.5,除息,,finmind
