date,stock_id,pre_close,ref_price,value,kind,open_base,source
2024-06-25,00836B,31.44,31.1,0.340000,除息,,exDailyQ
2024-06-25,00856B,39.01,38.56,0.450000,除息,,exDailyQ
2024-06-25,00857B,26.22,26.01,0.210000,除息,,exDailyQ
2024-06-25,2641,21.7,21.22,0.481559,除息,,exDailyQ
2024-06-25,3556,53.2,52.3,0.900000,除息,,exDailyQ
2024-06-25,4538,20.85,20.05,0.798166,除息,,exDailyQ
2024-06-25,5864,23.3,20.73,2.572727,除權息,,exDailyQ
2024-06-25,6111,75.7,75.19,0.512948,除權,,exDailyQ
2024-06-25,6438,113.5,111,2.5,息,,finmind
2024-06-25,6640,590,585,5.000000,除息,,exDailyQ
2024-06-25,6643,1245,1030.81,214.192281,除權息,,exDailyQ
2024-06-25,8087,52.8,52.31,0.492568,除息,,exDailyQ
