date,stock_id,pre_close,ref_price,value,kind,open_base,source
2016-08-26,1599,64.9,53.83,11.07,除權息,,exDailyQ
2016-08-26,2221,18,16.99,1.01,除息,,exDailyQ
2016-08-26,2643,45,43,2.00,除息,,exDailyQ
2016-08-26,3092,34.1,33.5,0.60,除息,,exDailyQ
2016-08-26,3236,25,23.83,1.17,除權息,,exDailyQ
2016-08-26,3455,35.9,33.4,2.50,除息,,exDailyQ
2016-08-26,6261,50.6,47.3,3.30,除息,,exDailyQ
2016-08-26,6294,144.5,117.25,27.25,除權息,,exDailyQ
2016-08-26,8050,73.4,70.73,2.67,除權,,exDailyQ
2016-08-26,8096,18.85,16.44,2.41,除權息,,exDailyQ
2016-08-26,8455,36.6,36.52,0.08,除息,,exDailyQ
