date,stock_id,pre_close,ref_price,value,kind,open_base,source
2014-08-25,3068,34.4,32.29,2.11,除權息,,exDailyQ
2014-08-25,3285,19.4,18.9,0.50,除息,,exDailyQ
2014-08-25,3293,137,135,2.00,除息,,exDailyQ
2014-08-25,4728,29.7,29.1,0.60,除息,,exDailyQ
2014-08-25,4743,66.5,56.19,10.31,除權息,,exDailyQ
2014-08-25,4966,341,338.2,2.80,除息,,exDailyQ
2014-08-25,4973,39.25,35.75,3.50,除息,,exDailyQ
2014-08-25,4979,53,47.73,5.27,除權息,,exDailyQ
2014-08-25,4995,42.5,41.3,1.20,除息,,exDailyQ
2014-08-25,5383,13.9,13.7,0.20,除息,,exDailyQ
2014-08-25,8099,24.3,22.9,1.40,除息,,exDailyQ
2014-08-25,9950,31.8,30.68,1.12,除息,,exDailyQ
