date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-01-17,00694B,42.85,42.56,0.293000,除息,,exDailyQ
2025-01-17,00695B,35.7,35.4,0.299000,除息,,exDailyQ
2025-01-17,00696B,30.61,30.34,0.267000,除息,,exDailyQ
2025-01-17,00719B,32.54,32.19,0.350000,除息,,exDailyQ
2025-01-17,00720B,35.07,34.57,0.500000,除息,,exDailyQ
2025-01-17,00725B,37.43,36.77,0.662000,除息,,exDailyQ
2025-01-17,00726B,33.98,33.38,0.600000,除息,,exDailyQ
2025-01-17,00727B,41.98,41.41,0.570000,除息,,exDailyQ
2025-01-17,00740B,40.23,40.03,0.196000,除息,,exDailyQ
2025-01-17,00741B,40.09,39.87,0.217000,除息,,exDailyQ
2025-01-17,00746B,36.81,36.39,0.425000,除息,,exDailyQ
2025-01-17,00749B,31.32,30.88,0.440000,除息,,exDailyQ
2025-01-17,00750B,35.08,34.69,0.395000,除息,,exDailyQ
2025-01-17,00772B,35.01,34.88,0.130000,除息,,exDailyQ
2025-01-17,00773B,36.75,36.61,0.138000,除息,,exDailyQ
2025-01-17,00777B,34.49,34.35,0.145000,除息,,exDailyQ
2025-01-17,00778B,35.94,35.8,0.145000,除息,,exDailyQ
2025-01-17,00782B,32.68,32.18,0.500000,除息,,exDailyQ
2025-01-17,00784B,39.53,39.19,0.345000,除息,,exDailyQ
2025-01-17,00785B,36.09,35.64,0.454000,除息,,exDailyQ
2025-01-17,00788B,31.65,31.19,0.460000,除息,,exDailyQ
2025-01-17,00840B,31.56,31.43,0.130000,除息,,exDailyQ
2025-01-17,00848B,35.26,34.81,0.450000,除息,,exDailyQ
2025-01-17,00849B,38.48,38.15,0.330000,除息,,exDailyQ
2025-01-17,00870B,29.1,28.7,0.400000,除息,,exDailyQ
2025-01-17,00883B,32.21,32.04,0.170000,除息,,exDailyQ
2025-01-17,00884B,30.2,29.73,0.475000,除息,,exDailyQ
2025-01-17,00890B,34.02,33.85,0.170000,除息,,exDailyQ
2025-01-17,00928,16.3,15.92,0.380000,除息,,exDailyQ
2025-01-17,00931B,14.24,14.09,0.150000,除息,,exDailyQ
2025-01-17,00933B,16.65,16.57,0.082000,除息,,exDailyQ
2025-01-17,00948B,9.9,9.86,0.042000,除息,,exDailyQ
2025-01-17,00957B,14.36,14.29,0.072000,除息,,exDailyQ
