date,stock_id,pre_close,ref_price,value,kind,open_base,source
2013-07-16,1258,20.3,19.5,0.80,除息,,exDailyQ
2013-07-16,3306,20.45,19.25,1.20,除息,,exDailyQ
2013-07-16,3402,13.9,13.01,0.89,除息,,exDailyQ
2013-07-16,3546,55,52.26,2.74,除息,,exDailyQ
2013-07-16,5347,35.9,34.93,0.97,除息,,exDailyQ
2013-07-16,5349,34.6,32.67,1.93,除息,,exDailyQ
2013-07-16,5474,54.8,54,0.80,除息,,exDailyQ
2013-07-16,6218,23.4,21.9,1.50,除息,,exDailyQ
2013-07-16,6231,50,47.51,2.49,除息,,exDailyQ
2013-07-16,9960,15.7,14.7,1.00,除息,,exDailyQ
