date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-08-07,3152,122.5,116.91,5.590000,除息,,exDailyQ
2025-08-07,3287,36.45,34.95,1.500000,除息,,exDailyQ
2025-08-07,3516,20.55,20.3,0.250000,除息,,exDailyQ
2025-08-07,3663,60.5,60.1,0.400000,除息,,exDailyQ
2025-08-07,5206,37.1,33.27,3.827273,除權息,,exDailyQ
2025-08-07,6417,98.3,96.1,2.200000,除息,,exDailyQ
2025-08-07,6435,100.5,96.2,4.301722,除息,,exDailyQ
2025-08-07,6662,33.8,32.3,1.500000,除息,,exDailyQ
2025-08-07,6855,140,134,6.000000,除息,,exDailyQ
2025-08-07,6874,87.7,83.66,4.040033,除息,,exDailyQ
2025-08-07,8928,29.65,27.95,1.700000,除息,,exDailyQ
2025-08-07,9951,59.6,57.28,2.316703,除息,,exDailyQ
