date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-08-17,00844B,31.34,30.93,0.410000,除息,,exDailyQ
2026-08-17,00867B,30.26,29.85,0.410000,除息,,exDailyQ
2026-08-17,00942B,13.92,13.86,0.062000,除息,,exDailyQ
2026-08-17,00970B,9.18,9.13,0.050000,除息,,exDailyQ
2026-08-17,00980B,9.29,9.24,0.047000,除息,,exDailyQ
2026-08-17,00989B,10.28,10.19,0.088000,除息,,exDailyQ
2026-08-17,4123,34.3,31.01,3.294062,除權息,,exDailyQ
2026-08-17,4162,62.1,60.1,2.000000,除息,,exDailyQ
2026-08-17,4432,16.55,16.15,0.400000,除息,,exDailyQ
2026-08-17,8049,26.45,25.05,1.400000,除息,,exDailyQ
