date,stock_id,pre_close,ref_price,value,kind,open_base,source
2013-07-15,1259,72.5,70,2.50,除息,,exDailyQ
2013-07-15,1566,30.3,29.93,0.37,除息,,exDailyQ
2013-07-15,1787,15.25,14.75,0.50,除息,,exDailyQ
2013-07-15,3363,23.35,22.05,1.30,除息,,exDailyQ
2013-07-15,3587,69.9,66.4,3.50,除息,,exDailyQ
2013-07-15,3624,25.85,24.65,1.20,除息,,exDailyQ
2013-07-15,3691,246.5,209.57,36.93,除權息,,exDailyQ
2013-07-15,6021,12.9,12.55,0.35,除息,,exDailyQ
2013-07-15,8044,152,149.01,2.99,除息,,exDailyQ
2013-07-15,8925,9.79,9.73,0.06,除權,,exDailyQ
