date,stock_id,pre_close,ref_price,value,kind,open_base,source
2015-07-15,1580,171.5,163,8.50,除息,,exDailyQ
2015-07-15,3131,202,194.5,7.50,除息,,exDailyQ
2015-07-15,3587,51.1,47.1,4.00,除息,,exDailyQ
2015-07-15,4139,68.4,62.18,6.22,除權,,exDailyQ
2015-07-15,4506,27.65,26.15,1.50,除息,,exDailyQ
2015-07-15,5704,27.9,26.65,1.25,除息,,exDailyQ
2015-07-15,6020,13.95,13.53,0.42,除息,,exDailyQ
2015-07-15,6107,96,76.8,19.20,除權,,exDailyQ
2015-07-15,6609,28.5,26.5,2.00,除息,,exDailyQ
2015-07-15,8905,16.1,15.1,1.00,除息,,exDailyQ
