date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-06-29,1570,19.5,18.5,1.0,除息,,finmind
2023-06-29,1796,107,105.5,1.5,除息,,finmind
2023-06-29,3071,34.5,32.84,1.664,除息,,finmind
2023-06-29,3388,73.8,69.39,4.409919,除息,,finmind
2023-06-29,3430,50.1,47.1,3.0,除息,,finmind
2023-06-29,3511,36.25,33.75,2.5,除息,,finmind
2023-06-29,3528,60.7,56.6,4.1,息,,finmind
2023-06-29,3529,2095,2074.5,20.499439,除息,,finmind
2023-06-29,3540,48.55,48.25,0.29812,除息,,finmind
2023-06-29,3580,56.2,51.7,4.5,除息,,finmind
2023-06-29,5015,53.2,47.6,5.6,除息,,finmind
2023-06-29,5016,29.9,28.5,1.4,除息,,finmind
2023-06-29,5306,145,142.75,2.25,息,,finmind
2023-06-29,6171,22.2,21.2,1.0,除息,,finmind
2023-06-29,6195,47.3,43.9,3.4,除息,,finmind
2023-06-29,6523,127.5,125.5,2.0,除息,,finmind
2023-06-29,6570,71.4,67.47,3.933746,除息,,finmind
2023-06-29,6613,106.5,100.01,6.493001,除息,,finmind
2023-06-29,8279,174,169,5.0,除息,,finmind
2023-06-29,8342,58,53.5,4.5,除息,,finmind
