date,stock_id,pre_close,ref_price,value,kind,open_base,source
2024-07-04,1336,20.75,20.34,0.410000,除息,,exDailyQ
2024-07-04,1570,31.85,30.85,1.000000,除息,,exDailyQ
2024-07-04,1580,160,151,9.000000,除息,,exDailyQ
2024-07-04,1752,53.8,51.8,2.0,息,,finmind
2024-07-04,3093,31.85,30.05,1.800000,除息,,exDailyQ
2024-07-04,3213,111,105.6,5.400000,除息,,exDailyQ
2024-07-04,3217,171,164.6,6.400000,除息,,exDailyQ
2024-07-04,3303,46.3,44.55,1.750000,除息,,exDailyQ
2024-07-04,3479,116,110.01,5.988682,除息,,exDailyQ
2024-07-04,3529,2560,2542.5,17.498990,除息,,exDailyQ
2024-07-04,3540,48.45,47.55,0.896266,除息,,exDailyQ
2024-07-04,3570,169.5,161.5,8.000000,除息,,exDailyQ
2024-07-04,4102,37.1,36.3,0.800000,除息,,exDailyQ
2024-07-04,5347,131,126.5,4.500000,除息,,exDailyQ
2024-07-04,5452,35.85,35.7,0.150000,除息,,exDailyQ
2024-07-04,5474,191,187.5,3.500000,除息,,exDailyQ
2024-07-04,5536,258.5,252.5,6.000000,除息,,exDailyQ
2024-07-04,6121,414,402.3,11.700000,除息,,exDailyQ
2024-07-04,6270,32.2,31.2,1.000000,除息,,exDailyQ
2024-07-04,6470,58.4,55.6,2.800000,除息,,exDailyQ
2024-07-04,6751,72.2,70.2,2.000000,除息,,exDailyQ
2024-07-04,6803,314,299.51,14.486197,除息,,exDailyQ
2024-07-04,6811,288,279.5,8.500000,除息,,exDailyQ
2024-07-04,6844,161,154.9,6.096825,除息,,exDailyQ
2024-07-04,6922,172.5,168.93,3.570000,除息,,exDailyQ
2024-07-04,8917,61.7,59.5,2.200000,除息,,exDailyQ
