date,stock_id,pre_close,ref_price,value,kind,open_base,source
2011-07-21,3546,144.5,130,14.50,除權息,,exDailyQ
2011-07-21,3628,124,112,12.00,除息,,exDailyQ
2011-07-21,4406,9.36,9.16,0.20,除息,,exDailyQ
2011-07-21,6190,13.7,13.4,0.30,除息,,exDailyQ
2011-07-21,6210,48.5,44.5,4.00,除息,,exDailyQ
2011-07-21,6247,14.65,14.2,0.45,除息,,exDailyQ
2011-07-21,6803,150,143.81,6.19,除息,,exDailyQ
2011-07-21,8069,54.5,51.84,2.66,除息,,exDailyQ
2011-07-21,8401,28.7,24.7,4.00,除權息,,exDailyQ
2011-07-21,8905,15.5,14.9,0.60,除息,,exDailyQ
2011-07-21,8925,18.2,17.42,0.78,除權息,,exDailyQ
2011-07-21,8931,15,14.1,0.90,除息,,exDailyQ
