date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-07-04,1570,13.85,13.05,0.8,除息,,finmind
2019-07-04,2729,330,316.4,13.6,除息,,finmind
2019-07-04,2732,149,144.62,4.38,除息,,finmind
2019-07-04,3071,18.95,17.75,1.2,除息,,finmind
2019-07-04,3093,27.25,25.95,1.3,除息,,finmind
2019-07-04,3169,42.35,40.35,2.0,除息,,finmind
2019-07-04,3213,44.45,41.65,2.8,除息,,finmind
2019-07-04,3218,34.95,33.7,1.25,除息,,finmind
2019-07-04,3324,150,148.48,1.52,除息,,finmind
2019-07-04,3363,45.8,44.3,1.5,除息,,finmind
2019-07-04,3479,48.3,45.7,2.6,除息,,finmind
2019-07-04,3540,28.7,27.2,1.5,除息,,finmind
2019-07-04,3684,33.15,31.61,1.54,除息,,finmind
2019-07-04,4126,79.3,76.1,3.2,除息,,finmind
2019-07-04,4510,13.85,13.2,0.65,除息,,finmind
2019-07-04,4542,22.4,21.2,1.2,除息,,finmind
2019-07-04,5347,64.6,61.4,3.2,除息,,finmind
2019-07-04,5474,76.7,72.9,3.8,除息,,finmind
2019-07-04,5512,9.46,9.06,0.4,除息,,finmind
2019-07-04,6146,186.5,180.3,6.2,除息,,finmind
2019-07-04,6510,416.5,406.5,10.0,除息,,finmind
2019-07-04,6523,71.8,71.35,0.45,除息,,finmind
2019-07-04,8923,15.55,14.7,0.85,除息,,finmind
2019-07-04,8930,13.3,12.7,0.6,除息,,finmind
