date,stock_id,pre_close,ref_price,value,kind,open_base,source
2021-08-02,1784,45.4,45.22,0.184714,除息,,finmind
2021-08-02,1788,140,133.23,6.770779,除息,,finmind
2021-08-02,3213,62.8,58.3,4.5,除息,,finmind
2021-08-02,3221,36.05,35.85,0.200274,除息,,finmind
2021-08-02,3438,97.6,96.1,1.5,除息,,finmind
2021-08-02,3684,38.4,36.9,1.5,除息,,finmind
2021-08-02,4138,54.1,50.6,3.5,除息,,finmind
2021-08-02,4173,21.6,21.04,0.560236,除息,,finmind
2021-08-02,4538,19.85,19.05,0.8,除息,,finmind
2021-08-02,5299,242,235.5,6.496775,除息,,finmind
2021-08-02,6138,179,173.8,5.200993,除息,,finmind
2021-08-02,6161,28.5,26.9,1.6,除息,,finmind
2021-08-02,6188,37.85,36.85,1.0,除息,,finmind
2021-08-02,6411,149,143.97,5.0271,除息,,finmind
2021-08-02,8416,126.5,119.5,7.0,除息,,finmind
