date,stock_id,pre_close,ref_price,value,kind,open_base,source
2014-07-03,1813,39.55,37.55,2.00,除息,,exDailyQ
2014-07-03,3528,42.45,39.27,3.18,除權息,,exDailyQ
2014-07-03,3529,335,331,4.00,除息,,exDailyQ
2014-07-03,3546,63,61.5,1.50,除息,,exDailyQ
2014-07-03,3548,52.8,51.8,1.00,除息,,exDailyQ
2014-07-03,4163,197,192,5.00,除息,,exDailyQ
2014-07-03,4173,44.75,43.59,1.16,除息,,exDailyQ
2014-07-03,4527,35,33.3,1.70,除息,,exDailyQ
2014-07-03,5317,10.65,10.15,0.50,除息,,exDailyQ
2014-07-03,5480,21.45,19.45,2.00,除息,,exDailyQ
2014-07-03,6221,26,24.4,1.60,除息,,exDailyQ
2014-07-03,8083,143.5,138.5,5.00,除息,,exDailyQ
