date,stock_id,pre_close,ref_price,value,kind,open_base,source
2017-07-11,1787,24.6,22.87,1.73,除息,,exDailyQ
2017-07-11,1813,22.85,21.85,1.00,除息,,exDailyQ
2017-07-11,3122,15.65,15.14,0.51,除息,,exDailyQ
2017-07-11,3141,31.85,31.28,0.57,除息,,exDailyQ
2017-07-11,3217,25.75,23.75,2.00,除息,,exDailyQ
2017-07-11,3276,15.05,14.55,0.50,除息,,exDailyQ
2017-07-11,3489,9.8,9.3,0.50,除息,,exDailyQ
2017-07-11,3577,39,34.55,4.45,除權息,,exDailyQ
2017-07-11,4510,17.25,16.55,0.70,除息,,exDailyQ
2017-07-11,4535,44.2,41.95,2.25,除息,,exDailyQ
2017-07-11,5480,12.15,11.65,0.50,除息,,exDailyQ
2017-07-11,6173,22.75,22.45,0.30,除息,,exDailyQ
2017-07-11,6465,79.7,62.04,17.66,除權息,,exDailyQ
