date,stock_id,pre_close,ref_price,value,kind,open_base,source
2020-05-19,00679B,50.85,50.69,0.160000,除息,,exDailyQ
2020-05-19,00754B,49.24,48.87,0.369000,除息,,exDailyQ
2020-05-19,00755B,46.58,46.27,0.315000,除息,,exDailyQ
2020-05-19,00756B,46.73,46.29,0.445000,除息,,exDailyQ
2020-05-19,00772B,47.17,47.06,0.115000,除息,,exDailyQ
2020-05-19,00773B,46.67,46.55,0.125000,除息,,exDailyQ
2020-05-19,00786B,43.11,42.74,0.370000,除息,,exDailyQ
2020-05-19,00794B,40.08,39.65,0.434000,除息,,exDailyQ
2020-05-19,00795B,51.2,51.04,0.158000,除息,,exDailyQ
2020-05-19,00847B,38.38,38.1,0.278000,除息,,exDailyQ
2020-05-19,00860B,39.48,39.24,0.242000,除息,,exDailyQ
2020-05-19,00871B,39.64,39.48,0.163000,除息,,exDailyQ
