date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-07-23,00789B,66.5,65.84,0.66,除息,,exDailyQ
2019-07-23,00790B,66.05,65.29,0.76,除息,,exDailyQ
2019-07-23,00791B,62.95,62.22,0.73,除息,,exDailyQ
2019-07-23,2937,21.7,21,0.70,除息,,exDailyQ
2019-07-23,3171,14.4,13.9,0.50,除息,,exDailyQ
2019-07-23,3537,33.75,31.35,2.40,除息,,exDailyQ
2019-07-23,3581,15.5,14.8,0.70,除息,,exDailyQ
2019-07-23,3611,292,256.36,35.64,除權息,,exDailyQ
2019-07-23,4561,26.4,25.4,1.00,除息,,exDailyQ
2019-07-23,5306,105.5,101,4.50,除息,,exDailyQ
2019-07-23,5439,48.15,45.35,2.80,除息,,exDailyQ
2019-07-23,5483,88.1,85.1,3.00,除息,,exDailyQ
2019-07-23,6158,41,31,10.00,除息,,exDailyQ
2019-07-23,6609,32.2,30,2.20,除息,,exDailyQ
2019-07-23,8472,27.15,26.6,0.55,除息,,exDailyQ
