date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-07-23,2745,103,95.5,7.5,除息,,finmind
2026-07-23,3088,147.5,144.57,2.930445,除息,,finmind
2026-07-23,3206,35.4,33.9,1.5,除息,,finmind
2026-07-23,3219,66.1,64.74,1.359535,除息,,finmind
2026-07-23,3444,77.3,75.5,1.8,除息,,finmind
2026-07-23,3491,1300,1293.2,6.8,除息,,finmind
2026-07-23,4129,91.7,87.2,4.5,除息,,finmind
2026-07-23,4933,58.3,55.41,2.887441,除息,,finmind
2026-07-23,5483,234,231.5,2.5,除息,,finmind
2026-07-23,6290,250,243.81,6.192344,除息,,finmind
2026-07-23,6506,18.4,17.4,1.0,除息,,finmind
2026-07-23,8048,57,53.4,3.601941,除權息,,finmind
2026-07-23,8942,38.85,37.85,1.0,除息,,finmind
