date,stock_id,pre_close,ref_price,value,kind,open_base,source
2022-06-14,1584,21.2,21,0.2,除息,,finmind
2022-06-14,1597,82.3,80.8,1.5,息,,finmind
2022-06-14,3563,183,173,10.0,息,,finmind
2022-06-14,4527,28.1,26.3,1.8,除息,,finmind
2022-06-14,4535,36.9,35.3,1.6,除息,,finmind
2022-06-14,4538,20.45,19.95,0.5,除息,,finmind
2022-06-14,4945,79,75.8,3.2,除息,,finmind
2022-06-14,5878,49.5,46.5,3.0,除息,,finmind
2022-06-14,5902,29,27.8,1.2,除息,,finmind
2022-06-14,6185,12.65,12.45,0.2,除息,,finmind
2022-06-14,6588,39.5,38.75,0.75,除息,,finmind
2022-06-14,8034,16.75,15.75,1.0,除息,,finmind
