date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-07-11,3227,115.5,110.23,5.27,除息,,exDailyQ
2019-07-11,3541,91.3,87.3,4.00,除息,,exDailyQ
2019-07-11,3615,14.4,14.1,0.30,除息,,exDailyQ
2019-07-11,4114,30.25,26.38,3.87,除權息,,exDailyQ
2019-07-11,4116,39.95,38.6,1.35,除息,,exDailyQ
2019-07-11,4120,62.5,60.7,1.80,除息,,exDailyQ
2019-07-11,4535,30.65,29.5,1.15,除息,,exDailyQ
2019-07-11,4550,18.6,17.35,1.25,除息,,exDailyQ
2019-07-11,4711,14.9,14.4,0.50,除息,,exDailyQ
2019-07-11,4736,151,143.01,7.99,除息,,exDailyQ
2019-07-11,5245,40.1,38.6,1.50,除息,,exDailyQ
2019-07-11,6160,20.7,19.97,0.73,除息,,exDailyQ
2019-07-11,6182,37.6,35.1,2.50,除息,,exDailyQ
2019-07-11,6229,13.65,12.72,0.93,除息,,exDailyQ
2019-07-11,8042,36.45,34.45,2.00,除息,,exDailyQ
2019-07-11,8289,12.15,11.75,0.40,除息,,exDailyQ
2019-07-11,8446,130.5,124.5,6.00,除息,,exDailyQ
