date,stock_id,pre_close,ref_price,value,kind,open_base,source
2018-07-09,1593,45.5,42.26,3.24,除息,,exDailyQ
2018-07-09,1788,105,99,6.00,除息,,exDailyQ
2018-07-09,4739,117,113.99,3.009508,息,,finmind
2018-07-09,4946,36.5,36,0.50,除息,,exDailyQ
2018-07-09,4973,16.4,15.4,1.00,除息,,exDailyQ
2018-07-09,5212,23.15,22.35,0.80,除息,,exDailyQ
2018-07-09,5287,263.5,248,15.50,除息,,exDailyQ
2018-07-09,6015,7.25,6.89,0.36,除息,,exDailyQ
2018-07-09,6114,29.7,26.86,2.84,除權息,,exDailyQ
2018-07-09,6161,19.05,17.95,1.10,除息,,exDailyQ
2018-07-09,6179,40.1,38.1,2.00,除息,,exDailyQ
2018-07-09,6457,32.5,30.51,1.99,除息,,exDailyQ
2018-07-09,6514,32.7,31.3,1.40,除息,,exDailyQ
2018-07-09,8050,46.7,44.19,2.51,除息,,exDailyQ
2018-07-09,8279,130.5,117.73,12.77,除權息,,exDailyQ
2018-07-09,8477,51,50.18,0.82,除息,,exDailyQ
