date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-12-16,00687B,28.31,28.03,0.280000,除息,,exDailyQ
2025-12-16,00740B,38.99,38.82,0.167000,除息,,exDailyQ
2025-12-16,00741B,37.54,37.34,0.199000,除息,,exDailyQ
2025-12-16,00764B,28.34,28.02,0.324000,除息,,exDailyQ
2025-12-16,00772B,34.04,33.91,0.132000,除息,,exDailyQ
2025-12-16,00773B,36.55,36.41,0.138000,除息,,exDailyQ
2025-12-16,00777B,33.09,32.96,0.135000,除息,,exDailyQ
2025-12-16,00778B,35.27,35.13,0.140000,除息,,exDailyQ
2025-12-16,00779B,28.67,28.38,0.291000,除息,,exDailyQ
2025-12-16,00781B,29.65,29.2,0.450000,除息,,exDailyQ
2025-12-16,00792B,32.32,31.89,0.434000,除息,,exDailyQ
2025-12-16,00793B,31.26,30.86,0.401000,除息,,exDailyQ
2025-12-16,00840B,30.45,30.33,0.120000,除息,,exDailyQ
2025-12-16,00853B,28.19,27.84,0.347000,除息,,exDailyQ
2025-12-16,00859B,41.33,40.71,0.622000,除息,,exDailyQ
2025-12-16,00862B,32.1,31.68,0.420000,除息,,exDailyQ
2025-12-16,00863B,32.55,32.17,0.380000,除息,,exDailyQ
2025-12-16,00883B,30.91,30.79,0.120000,除息,,exDailyQ
2025-12-16,00890B,32.61,32.47,0.140000,除息,,exDailyQ
2025-12-16,00933B,16.37,16.3,0.072000,除息,,exDailyQ
2025-12-16,00937B,15.01,14.94,0.072000,除息,,exDailyQ
2025-12-16,00948B,9.53,9.49,0.042000,除息,,exDailyQ
2025-12-16,00957B,13.71,13.64,0.072000,除息,,exDailyQ
2025-12-16,00980D,20.87,20.76,0.114000,除息,,exDailyQ
2025-12-16,00981D,10.55,10.47,0.080000,除息,,exDailyQ
2025-12-16,00982B,9.95,9.9,0.048000,除息,,exDailyQ
2025-12-16,8299,1125,1118.77,6.228316,除息,,exDailyQ
