date,stock_id,pre_close,ref_price,value,kind,open_base,source
2024-07-11,2235,51.8,49.3,2.500000,除息,,exDailyQ
2024-07-11,3322,23.95,23.53,0.417857,除權,,exDailyQ
2024-07-11,3354,23,22.8,0.200000,除息,,exDailyQ
2024-07-11,3441,39.5,39,0.500000,除息,,exDailyQ
2024-07-11,3567,43.25,40.55,2.700000,除息,,exDailyQ
2024-07-11,3577,54.8,53.8,1.000000,除息,,exDailyQ
2024-07-11,3581,52,51.5,0.500000,除息,,exDailyQ
2024-07-11,3597,26.8,26.5,0.300000,除息,,exDailyQ
2024-07-11,3652,48.4,48.05,0.345877,息,,finmind
2024-07-11,5371,86,83,3.000000,除息,,exDailyQ
2024-07-11,5465,38.05,36.55,1.500000,除息,,exDailyQ
2024-07-11,6130,35.6,35.1,0.500000,除息,,exDailyQ
2024-07-11,6223,600,592.5,7.500000,除息,,exDailyQ
2024-07-11,6231,523,433.75,89.250004,除權息,,exDailyQ
2024-07-11,6527,88.3,86.24,2.063629,除息,,exDailyQ
2024-07-11,6556,104,101,3.000000,除息,,exDailyQ
2024-07-11,6629,117,115,2.000000,除息,,exDailyQ
2024-07-11,6683,413.5,406.99,6.509224,除息,,exDailyQ
2024-07-11,6735,90.8,86.19,4.609524,除權息,,exDailyQ
2024-07-11,8183,43.45,41.65,1.800000,除息,,exDailyQ
2024-07-11,8905,31.9,30.1,1.800000,除息,,exDailyQ
2024-07-11,8941,77.1,75.1,2.000000,除息,,exDailyQ
