date,stock_id,pre_close,ref_price,value,kind,open_base,source
2016-08-30,3289,113,108.12,4.88,除息,,exDailyQ
2016-08-30,3466,19.6,19.1,0.50,除息,,exDailyQ
2016-08-30,3623,70.8,65.38,5.42,除息,,exDailyQ
2016-08-30,4192,31.35,31.13,0.22,除權,,exDailyQ
2016-08-30,4433,32,31,1.00,除息,,exDailyQ
2016-08-30,4542,17.4,16.8,0.60,除息,,exDailyQ
2016-08-30,5301,31,28.05,2.95,除權息,,exDailyQ
2016-08-30,5452,10.4,10.2,0.20,除息,,exDailyQ
2016-08-30,6237,28.6,28.35,0.25,除息,,exDailyQ
2016-08-30,6426,37.9,36.4,1.50,除息,,exDailyQ
2016-08-30,6469,81,77.14,3.86,除權,,exDailyQ
2016-08-30,6496,66.7,64.2,2.50,除息,,exDailyQ
2016-08-30,6508,28.35,26.52,1.83,除權息,,exDailyQ
2016-08-30,8069,23.4,22.92,0.48,除息,,exDailyQ
2016-08-30,8071,12.3,12.1,0.20,除息,,exDailyQ
2016-08-30,8076,74.7,71.83,2.87,除權息,,exDailyQ
2016-08-30,8091,52.8,49.8,3.00,除息,,exDailyQ
2016-08-30,8450,102.5,99.94,2.56,除息,,exDailyQ
