date,stock_id,pre_close,ref_price,value,kind,open_base,source
2013-08-21,3176,171,169.77,1.23,除權,,exDailyQ
2013-08-21,3227,55.7,53.7,2.00,除息,,exDailyQ
2013-08-21,3234,22.8,21.42,1.38,除權息,,exDailyQ
2013-08-21,3297,40.1,38.52,1.58,除息,,exDailyQ
2013-08-21,3438,27.9,26.7,1.20,除息,,exDailyQ
2013-08-21,4113,27.85,23.8,4.05,除權息,,exDailyQ
2013-08-21,4510,14.7,14.08,0.62,除權息,,exDailyQ
2013-08-21,4716,18.6,17.35,1.25,除權息,,exDailyQ
2013-08-21,4973,45.8,42.3,3.50,除息,,exDailyQ
2013-08-21,5344,11.6,10.57,1.03,除息,,exDailyQ
