date,stock_id,pre_close,ref_price,value,kind,open_base,source
2024-12-17,00687B,30.55,30.17,0.380000,除息,,exDailyQ
2024-12-17,00697B,36.35,36.05,0.300000,除息,,exDailyQ
2024-12-17,00740B,41.06,40.86,0.200000,除息,,exDailyQ
2024-12-17,00741B,39.61,39.41,0.201000,除息,,exDailyQ
2024-12-17,00751B,34.71,34.25,0.460000,除息,,exDailyQ
2024-12-17,00772B,35.9,35.76,0.145000,除息,,exDailyQ
2024-12-17,00773B,37.73,37.59,0.145000,除息,,exDailyQ
2024-12-17,00777B,35.54,35.11,0.430000,除息,,exDailyQ
2024-12-17,00778B,37.26,36.83,0.435000,除息,,exDailyQ
2024-12-17,00779B,30.78,30.5,0.285000,除息,,exDailyQ
2024-12-17,00781B,32.44,31.94,0.500000,除息,,exDailyQ
2024-12-17,00787B,34.79,34.29,0.500000,除息,,exDailyQ
2024-12-17,00840B,32.3,32.18,0.120000,除息,,exDailyQ
2024-12-17,00853B,29.65,29.32,0.330000,除息,,exDailyQ
2024-12-17,00862B,33.97,33.56,0.410000,除息,,exDailyQ
2024-12-17,00863B,34.68,34.23,0.450000,除息,,exDailyQ
2024-12-17,00883B,32.99,32.84,0.148000,除息,,exDailyQ
2024-12-17,00890B,34.77,34.6,0.170000,除息,,exDailyQ
2024-12-17,00933B,17.04,16.96,0.082000,除息,,exDailyQ
2024-12-17,00948B,10.16,10.11,0.052000,除息,,exDailyQ
2024-12-17,3073,58.3,57.59,0.714294,除權,,exDailyQ
2024-12-17,6588,42.25,40,2.247785,除權,,exDailyQ
