date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-05-19,00740B,38.24,38.05,0.195000,除息,,exDailyQ
2026-05-19,00741B,37.33,37.13,0.199000,除息,,exDailyQ
2026-05-19,00754B,33.17,32.81,0.365000,除息,,exDailyQ
2026-05-19,00755B,32.5,32.06,0.443000,除息,,exDailyQ
2026-05-19,00756B,31.04,30.55,0.490000,除息,,exDailyQ
2026-05-19,00761B,34.19,33.79,0.400000,除息,,exDailyQ
2026-05-19,00772B,33.24,33.1,0.140000,除息,,exDailyQ
2026-05-19,00773B,35.43,35.29,0.145000,除息,,exDailyQ
2026-05-19,00777B,32.11,31.97,0.140000,除息,,exDailyQ
2026-05-19,00778B,34.06,33.92,0.140000,除息,,exDailyQ
2026-05-19,00780B,37.19,36.71,0.480000,除息,,exDailyQ
2026-05-19,00795B,26.43,26.1,0.330000,除息,,exDailyQ
2026-05-19,00799B,29.43,28.98,0.450000,除息,,exDailyQ
2026-05-19,00840B,29.6,29.48,0.120000,除息,,exDailyQ
2026-05-19,00841B,28.72,28.38,0.340000,除息,,exDailyQ
2026-05-19,00845B,33.27,32.88,0.394000,除息,,exDailyQ
2026-05-19,00846B,35.92,35.48,0.437000,除息,,exDailyQ
2026-05-19,00847B,25.34,24.99,0.350000,除息,,exDailyQ
2026-05-19,00860B,38.19,37.77,0.420000,除息,,exDailyQ
2026-05-19,00864B,46.49,45.93,0.560000,除息,,exDailyQ
2026-05-19,00890B,31.98,31.84,0.145000,除息,,exDailyQ
2026-05-19,00933B,15.84,15.77,0.072000,除息,,exDailyQ
2026-05-19,00937B,14.69,14.62,0.072000,除息,,exDailyQ
2026-05-19,00948B,9.36,9.32,0.042000,除息,,exDailyQ
2026-05-19,00957B,13.26,13.2,0.060000,除息,,exDailyQ
2026-05-19,00980D,20.26,20.15,0.114000,除息,,exDailyQ
2026-05-19,00981D,10.34,10.27,0.070000,除息,,exDailyQ
2026-05-19,00982B,9.74,9.7,0.042000,除息,,exDailyQ
2026-05-19,6841,60.4,59.4,1.000000,除息,,exDailyQ
2026-05-19,7714,126,123,3.000000,除息,,exDailyQ
