date,stock_id,pre_close,ref_price,value,kind,open_base,source
2012-08-02,1566,34.1,33.3,0.80,除息,,exDailyQ
2012-08-02,1591,31.25,30.25,1.00,除息,,exDailyQ
2012-08-02,1777,47.5,44.29,3.21,除權息,,exDailyQ
2012-08-02,3206,19.7,17.33,2.37,除權息,,exDailyQ
2012-08-02,3221,9.1,8.9,0.20,除息,,exDailyQ
2012-08-02,3555,33.6,29.4,4.20,除息,,exDailyQ
2012-08-02,3624,27.4,26.4,1.00,除息,,exDailyQ
2012-08-02,4417,17.5,16.35,1.15,除權息,,exDailyQ
2012-08-02,5213,23.85,20.09,3.76,除權息,,exDailyQ
2012-08-02,5410,11.25,10.61,0.64,除息,,exDailyQ
2012-08-02,6229,10.2,9.7,0.50,除息,,exDailyQ
2012-08-02,6245,32.4,29.72,2.68,除權息,,exDailyQ
2012-08-02,6603,15.55,14.33,1.22,除權息,,exDailyQ
