date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2017-10-02,2387,18.15,19.70,退還股款,19.70,,21.65,17.75
2017-10-02,6197,31.25,36.73,退還股款,36.75,,40.40,33.10
