date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2018-12-03,2329,7.35,10.72,彌補虧損,10.70,,11.75,9.65
2018-12-03,2387,16.50,17.26,退還股款,17.25,,18.95,15.55
