date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2016-09-30,2107,14.75,15.27,退還股款,15.25,,16.75,13.75
2016-09-30,2349,4.10,6.06,彌補虧損,6.06,,6.66,5.46
