date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2016-10-07,2364,1.55,3.13,彌補虧損,3.13,,3.44,2.82
2016-10-07,2455,44.15,55.53,退還股款,55.50,,61.00,50.00
2016-10-07,2612,24.00,27.92,退還股款,27.90,,30.70,25.15
2016-10-07,3021,12.95,13.27,退還股款,13.25,,14.55,11.95
