date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2017-11-27,1418,4.60,12.95,彌補虧損,12.95,,14.20,11.70
2017-11-27,2007,4.67,5.55,彌補虧損,5.55,,6.10,5.00
