date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2023-12-11,1538,12.40,17.46,彌補虧損,17.45,,19.20,15.75
2023-12-11,3025,46.85,56.06,退還股款,56.10,,61.60,50.50
2023-12-11,3308,34.50,34.77,彌補虧損,34.75,,38.20,31.30
