date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2020-09-28,3057,6.78,12.99,彌補虧損,13.00,,14.25,11.70
2020-09-28,6131,2.75,9.34,彌補虧損,9.34,,10.25,8.41
