date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2023-04-24,4943,10.30,18.57,彌補虧損,18.55,,20.40,16.75
2023-04-24,4960,12.65,13.11,退還股款,13.10,,14.40,11.80
