date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2018-10-29,1423,10.30,10.37,退還股款,10.35,,11.40,9.34
2018-10-29,2915,54.70,84.50,退還股款,84.50,,92.90,76.10
2018-10-29,3593,6.58,11.76,彌補虧損,11.75,,12.90,10.60
