date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2018-10-26,2317,68.10,82.62,退還股款,82.60,,90.80,74.40
2018-10-26,8150,23.50,25.53,退還股款,25.55,,28.05,23.00
