date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2019-12-16,2514,15.50,16.87,退還股款,16.85,,18.55,15.20
2019-12-16,2534,22.35,25.43,退還股款,25.45,,27.95,22.90
