date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2021-11-08,2489,17.70,18.20,退還股款,18.20,,20.00,16.40
2021-11-08,5484,13.80,17.60,彌補虧損,17.60,,19.35,15.85
