date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2023-10-11,1236,20.60,23.25,退還股款,23.25,,25.55,20.95
2023-10-11,1776,16.15,17.19,退還股款,17.20,,18.90,15.50
2023-10-11,1805,10.70,15.28,彌補虧損,15.30,,16.80,13.80
2023-10-11,2489,11.95,12.05,退還股款,12.05,,13.25,10.85
2023-10-11,4994,40.95,61.58,退還股款,61.60,,67.70,55.50
