date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2015-12-15,3545,27.35,34.74,退還股款,34.75,,38.20,31.30
2015-12-15,4306,12.00,12.22,退還股款,12.20,,13.40,11.00
