date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2023-09-18,2107,21.85,23.16,退還股款,23.15,,25.45,20.85
2023-09-18,4961,156.50,235.38,退還股款,235.50,,258.50,212.00
