date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2019-11-25,1709,13.15,13.31,退還股款,13.30,,14.60,12.00
2019-11-25,3686,1.67,5.14,彌補虧損,5.14,,5.65,4.63
